"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight"
"1","GTR","relaxed_log_normal","birth_death",-8266.75607995356,4.60431922245106,3.26427094560905e-22
"2","GTR","relaxed_log_normal","coalescent_bayesian_skyline",-8262.28822142564,6.60296109098606,2.84546012578784e-20
"3","GTR","relaxed_log_normal","coalescent_constant_population",-8266.76993668986,4.83819493618157,3.21935074631616e-22
"4","GTR","relaxed_log_normal","coalescent_exp_population",-8247.16791617331,6.34064198180892,1.04910181861308e-13
"5","GTR","relaxed_log_normal","yule",-8267.03139231444,4.40282559326064,2.47867485094631e-22
"6","GTR","strict","birth_death",-8292.22399189715,3.64441083820675,2.83930846219911e-33
"7","GTR","strict","coalescent_bayesian_skyline",-8270.0059073256,3.91194084350222,1.26591371388245e-23
"8","GTR","strict","coalescent_constant_population",-8266.00651596685,4.72705028636503,6.90744924968616e-22
"9","GTR","strict","coalescent_exp_population",-8259.27697104963,4.159553528011,5.77992131286004e-19
"10","GTR","strict","yule",-8231.85578971067,4.85481951531747,0.000000468586388229577
"11","HKY","relaxed_log_normal","birth_death",-8233.02077836457,4.81431860172688,0.000000146164371996357
"12","HKY","relaxed_log_normal","coalescent_bayesian_skyline",-8234.2016464847,4.94743691262848,0.0000000448742307181017
"13","HKY","relaxed_log_normal","coalescent_constant_population",-8230.24371622651,5.05054075114101,0.00000234911505078162
"14","HKY","relaxed_log_normal","coalescent_exp_population",-8224.46058973141,3.72077720625048,0.000762929156379183
"15","HKY","relaxed_log_normal","yule",-8235.5317585025,5.62930327901409,0.000000011866884266468
"16","HKY","strict","birth_death",-8224.62581183511,4.52419914260592,0.000646739169248136
"17","HKY","strict","coalescent_bayesian_skyline",-8218.59801046595,3.58752706316487,0.268268719987469
"18","HKY","strict","coalescent_constant_population",-8225.88176746349,4.9856143097182,0.000184193612478021
"19","HKY","strict","coalescent_exp_population",-8292.4762466256,4.32529257236793,2.20627548926678e-33
"20","HKY","strict","yule",-8226.24829208536,4.56480941480306,0.000127671789232699
"21","JC69","relaxed_log_normal","birth_death",-8220.82169524414,4.42282853336275,0.0290292628924718
"22","JC69","relaxed_log_normal","coalescent_bayesian_skyline",-8223.82088572111,4.90766423592791,0.00144645235896983
"23","JC69","relaxed_log_normal","coalescent_constant_population",-8223.01030659108,4.24623246318482,0.00325337539200776
"24","JC69","relaxed_log_normal","coalescent_exp_population",-8221.9221741783,4.58367719228763,0.00965837536426111
"25","JC69","relaxed_log_normal","yule",-8218.63217559452,4.05916412619531,0.2592580858725
"26","JC69","strict","birth_death",-8221.62539900757,3.8083151036359,0.0129954672430437
"27","JC69","strict","coalescent_bayesian_skyline",-8221.69522089744,4.25657457904741,0.0121190516779168
"28","JC69","strict","coalescent_constant_population",-8221.3760306325,4.29472592437027,0.0166759739539145
"29","JC69","strict","coalescent_exp_population",-8221.45848981208,3.74916109666107,0.0153560543819215
"30","TN93","relaxed_log_normal","birth_death",-8233.47250743343,5.15611319690627,0.00000009303751092952
"31","TN93","relaxed_log_normal","coalescent_bayesian_skyline",-8235.54381044653,6.12206283939085,0.0000000117247236183144
"32","TN93","relaxed_log_normal","coalescent_constant_population",-8223.57164921825,4.64736420385798,0.00185586410496585
"33","TN93","relaxed_log_normal","coalescent_exp_population",-8260.876687455,4.28465866653859,1.1672769738962e-19
"34","TN93","relaxed_log_normal","yule",-8238.60999870166,6.10747674347749,0.000000000546353808017086
"35","TN93","strict","birth_death",-8242.59045768468,5.45123705593999,1.02042855385263e-11
"36","TN93","strict","coalescent_bayesian_skyline",-8235.10372359749,4.82776686560601,0.0000000182066441581651
"37","TN93","strict","coalescent_constant_population",-8227.26376496428,4.83461615495851,0.0000462466923813344
"38","TN93","strict","coalescent_exp_population",-8218.28609893804,3.26399750298247,0.36646414752112
"39","TN93","strict","yule",-8223.57576325424,4.29193727750647,0.00184824469725113
